date,County,area_type,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
279,Del Norte,County,2,203,0,1,207,18855,3,215,2,194,0,2,27558
280,Del Norte,County,3,206,0,1,211,19066,4,219,0,194,0,2,27558
281,Del Norte,County,4,210,0,1,345,19411,4,223,1,195,0,2,27558
282,Del Norte,County,8,218,0,1,365,19776,4,227,0,195,0,2,27558
283,Del Norte,County,6,224,0,1,104,19880,5,232,1,196,0,2,27558
284,Del Norte,County,6,230,0,1,441,20321,9,241,7,203,0,2,27558
285,Del Norte,County,7,237,0,1,123,20444,1,242,0,203,0,2,27558
286,Del Norte,County,7,244,0,1,234,20678,11,253,5,208,0,2,27558
287,Del Norte,County,2,246,0,1,87,20765,1,254,11,219,0,2,27558
288,Del Norte,County,6,252,0,1,351,21116,11,265,5,224,0,2,27558
289,Del Norte,County,16,268,0,1,460,21576,16,281,1,225,0,2,27558
290,Del Norte,County,7,275,0,1,342,21918,9,290,8,233,0,2,27558
291,Del Norte,County,5,280,0,1,223,22141,7,297,7,240,0,2,27558
292,Del Norte,County,14,294,0,1,258,22399,16,313,11,251,0,2,27558
293,Del Norte,County,8,302,0,1,397,22796,7,320,13,264,0,2,27558
294,Del Norte,County,4,306,0,1,81,22877,6,326,7,271,0,2,27558
295,Del Norte,County,5,311,0,1,521,23398,6,332,0,271,0,2,27558
296,Del Norte,County,24,335,0,1,475,23873,23,355,25,296,0,2,27558
297,Del Norte,County,22,357,0,1,510,24383,21,376,2,298,0,2,27558
298,Del Norte,County,10,367,0,1,134,24517,9,385,6,304,0,2,27558
299,Del Norte,County,1,368,0,1,383,24900,1,386,3,307,0,2,27558
300,Del Norte,County,11,379,0,1,152,25052,14,400,0,307,0,2,27558
301,Del Norte,County,6,385,0,1,64,25116,8,408,21,328,0,2,27558
302,Del Norte,County,10,395,0,1,481,25597,9,417,11,339,0,2,27558
303,Del Norte,County,6,401,0,1,579,26176,13,430,0,339,0,2,27558
304,Del Norte,County,23,424,0,1,625,26801,23,453,18,357,0,2,27558
305,Del Norte,County,28,452,0,1,884,27685,28,481,27,384,0,2,27558
306,Del Norte,County,14,466,0,1,443,28128,17,498,4,388,0,2,27558
307,Del Norte,County,4,470,0,1,111,28239,3,501,13,401,0,2,27558
308,Del Norte,County,11,481,0,1,56,28295,9,510,7,408,0,2,27558
309,Del Norte,County,6,487,0,1,298,28593,6,516,6,414,0,2,27558
310,Del Norte,County,37,524,0,1,849,29442,46,562,10,424,0,2,27558
311,Del Norte,County,12,536,0,1,1004,30446,12,574,41,465,0,2,27558
312,Del Norte,County,15,551,0,1,349,30795,15,589,16,481,0,2,27558
313,Del Norte,County,14,565,0,1,491,31286,17,606,20,501,-1,1,27558
314,Del Norte,County,9,574,0,1,480,31766,9,615,4,505,0,1,27558
315,Del Norte,County,6,580,0,1,50,31816,6,621,24,529,0,1,27558
316,Del Norte,County,8,588,1,2,319,32135,11,632,13,542,0,1,27558
317,Del Norte,County,53,641,0,2,763,32898,55,687,18,560,0,1,27558
318,Del Norte,County,6,647,0,2,298,33196,7,694,4,564,0,1,27558
319,Del Norte,County,11,658,0,2,849,34045,9,703,11,575,0,1,27558
320,Del Norte,County,2,660,0,2,894,34939,3,706,8,583,0,1,27558
321,Del Norte,County,5,665,0,2,93,35032,5,711,44,627,1,2,27558
322,Del Norte,County,5,670,0,2,65,35097,5,716,14,641,0,2,27558
323,Del Norte,County,2,672,0,2,344,35441,2,718,11,652,0,2,27558
324,Del Norte,County,22,694,0,2,652,36093,27,745,8,660,0,2,27558
325,Del Norte,County,11,705,0,2,966,37059,10,755,6,666,0,2,27558
326,Del Norte,County,6,711,0,2,706,37765,6,761,4,670,0,2,27558
327,Del Norte,County,7,718,0,2,200,37965,7,768,8,678,0,2,27558
328,Del Norte,County,0,718,0,2,46,38011,0,768,14,692,0,2,27558
329,Del Norte,County,3,721,0,2,39,38050,2,770,17,709,0,2,27558
330,Del Norte,County,6,727,0,2,246,38296,10,780,3,712,0,2,27558
331,Del Norte,County,23,750,0,2,644,38940,24,804,6,718,0,2,27558
332,Del Norte,County,10,760,0,2,569,39509,11,815,6,724,0,2,27558
333,Del Norte,County,7,767,0,2,579,40088,5,820,2,726,0,2,27558
334,Del Norte,County,5,772,0,2,807,40895,6,826,22,748,0,2,27558
335,Del Norte,County,1,773,0,2,62,40957,0,826,10,758,0,2,27558
336,Del Norte,County,6,779,0,2,80,41037,6,832,6,764,0,2,27558
337,Del Norte,County,2,781,0,2,285,41322,5,837,4,768,0,2,27558
338,Del Norte,County,12,793,0,2,678,42000,11,848,2,770,0,2,27558
339,Del Norte,County,9,802,0,2,925,42925,8,856,0,770,0,2,27558
340,Del Norte,County,7,809,0,2,153,43078,6,862,10,780,0,2,27558
341,Del Norte,County,6,815,0,2,739,43817,10,872,11,791,0,2,27558
342,Del Norte,County,2,817,0,2,69,43886,3,875,4,795,0,2,27558
343,Del Norte,County,2,819,0,2,43,43929,4,879,7,802,0,2,27558
344,Del Norte,County,2,821,0,2,318,44247,2,881,7,809,0,2,27558
345,Del Norte,County,3,824,0,2,594,44841,5,886,1,810,0,2,27558
346,Del Norte,County,4,828,0,2,878,45719,3,889,6,816,0,2,27558
347,Del Norte,County,4,832,0,2,248,45967,4,893,4,820,0,2,27558
348,Del Norte,County,4,836,0,2,768,46735,5,898,1,821,0,2,27558
349,Del Norte,County,6,842,0,2,61,46796,4,902,7,828,0,2,27558
350,Del Norte,County,4,846,0,2,44,46840,5,907,5,833,0,2,27558
351,Del Norte,County,5,851,0,2,43,46883,6,913,5,838,0,2,27558
352,Del Norte,County,0,851,0,2,432,47315,1,914,2,840,0,2,27558
353,Del Norte,County,1,852,0,2,575,47890,4,918,3,843,0,2,27558
354,Del Norte,County,1,853,1,3,501,48391,2,920,5,848,0,2,27558
355,Del Norte,County,1,854,0,3,128,48519,0,920,2,850,0,2,27558
356,Del Norte,County,2,856,0,3,1168,49687,1,921,2,852,0,2,27558
357,Del Norte,County,1,857,0,3,29,49716,4,925,3,855,0,2,27558
358,Del Norte,County,1,858,0,3,315,50031,0,925,0,855,0,2,27558
359,Del Norte,County,5,863,0,3,606,50637,3,928,0,855,0,2,27558
360,Del Norte,County,1,864,0,3,908,51545,3,931,1,856,0,2,27558
361,Del Norte,County,1,865,0,3,372,51917,0,931,3,859,0,2,27558
362,Del Norte,County,1,866,0,3,551,52468,2,933,3,862,0,2,27558
363,Del Norte,County,1,867,0,3,53,52521,2,935,3,865,0,2,27558
364,Del Norte,County,1,868,0,3,48,52569,0,935,0,865,0,2,27558
365,Del Norte,County,1,869,0,3,278,52847,1,936,0,865,0,2,27558
366,Del Norte,County,2,871,0,3,602,53449,5,941,0,865,0,2,27558
367,Del Norte,County,3,874,0,3,936,54385,3,944,3,868,0,2,27558
368,Del Norte,County,6,880,0,3,267,54652,4,948,1,869,0,2,27558
369,Del Norte,County,5,885,0,3,652,55304,5,953,1,870,0,2,27558
370,Del Norte,County,6,891,0,3,69,55373,2,955,4,874,0,2,27558
371,Del Norte,County,1,892,0,3,38,55411,1,956,5,879,0,2,27558
372,Del Norte,County,4,896,0,3,286,55697,3,959,2,881,0,2,27558
373,Del Norte,County,4,900,0,3,561,56258,5,964,4,885,0,2,27558
374,Del Norte,County,3,903,0,3,952,57210,4,968,1,886,0,2,27558
375,Del Norte,County,6,909,1,4,94,57304,4,972,2,888,0,2,27558
376,Del Norte,County,6,915,0,4,610,57914,6,978,6,894,0,2,27558
377,Del Norte,County,5,920,0,4,184,58098,6,984,7,901,0,2,27558
378,Del Norte,County,10,930,0,4,37,58135,11,995,7,908,0,2,27558
379,Del Norte,County,2,932,0,4,37,58172,4,999,3,911,0,2,27558
380,Del Norte,County,4,936,0,4,700,58872,5,1004,2,913,0,2,27558
381,Del Norte,County,4,940,0,4,622,59494,2,1006,0,913,0,2,27558
382,Del Norte,County,8,948,1,5,501,59995,10,1016,7,920,0,2,27558
383,Del Norte,County,6,954,0,5,741,60736,4,1020,9,929,0,2,27558
384,Del Norte,County,5,959,0,5,103,60839,2,1022,3,932,0,2,27558
385,Del Norte,County,5,964,0,5,29,60868,5,1027,5,937,1,3,27558
386,Del Norte,County,4,968,0,5,260,61128,5,1032,5,942,0,3,27558
387,Del Norte,County,6,974,0,5,639,61767,4,1036,6,948,0,3,27558
388,Del Norte,County,1,975,0,5,908,62675,6,1042,5,953,0,3,27558
389,Del Norte,County,2,977,0,5,176,62851,5,1047,7,960,2,5,27558
390,Del Norte,County,1,978,0,5,766,63617,3,1050,6,966,0,5,27558
391,Del Norte,County,10,988,0,5,62,63679,7,1057,2,968,0,5,27558
392,Del Norte,County,4,992,0,5,43,63722,3,1060,10,978,0,5,27558
393,Del Norte,County,2,994,0,5,234,63956,2,1062,3,981,0,5,27558
394,Del Norte,County,2,996,0,5,623,64579,3,1065,1,982,0,5,27558
395,Del Norte,County,5,1001,0,5,901,65480,8,1073,1,983,0,5,27558
396,Del Norte,County,7,1008,0,5,203,65683,8,1081,5,988,0,5,27558
397,Del Norte,County,3,1011,0,5,832,66515,10,1091,1,989,0,5,27558
398,Del Norte,County,8,1019,0,5,83,66598,7,1098,6,995,0,5,27558
399,Del Norte,County,4,1023,0,5,45,66643,1,1099,5,1000,0,5,27558
400,Del Norte,County,5,1028,0,5,274,66917,4,1103,10,1010,0,5,27558
401,Del Norte,County,5,1033,0,5,667,67584,10,1113,2,1012,0,5,27558
402,Del Norte,County,5,1038,0,5,901,68485,9,1122,5,1017,0,5,27558
403,Del Norte,County,8,1046,0,5,271,68756,8,1130,3,1020,0,5,27558
404,Del Norte,County,2,1048,0,5,819,69575,8,1138,7,1027,1,6,27558
405,Del Norte,County,5,1053,0,5,101,69676,5,1143,6,1033,0,6,27558
406,Del Norte,County,6,1059,0,5,48,69724,5,1148,8,1041,0,6,27558
407,Del Norte,County,4,1063,0,5,47,69771,5,1153,7,1048,0,6,27558
408,Del Norte,County,14,1077,0,5,650,70421,11,1164,0,1048,0,6,27558
409,Del Norte,County,3,1080,0,5,833,71254,12,1176,0,1048,0,6,27558
410,Del Norte,County,8,1088,0,5,257,71511,6,1182,5,1053,0,6,27558
411,Del Norte,County,4,1092,0,5,536,72047,7,1189,6,1059,0,6,27558
412,Del Norte,County,9,1101,0,5,141,72188,12,1201,12,1071,0,6,27558
413,Del Norte,County,6,1107,0,5,32,72220,2,1203,4,1075,0,6,27558
414,Del Norte,County,1,1108,0,5,77,72297,6,1209,1,1076,0,6,27558
415,Del Norte,County,15,1123,0,5,589,72886,11,1220,6,1082,0,6,27558
416,Del Norte,County,6,1129,0,5,745,73631,9,1229,0,1082,0,6,27558
417,Del Norte,County,5,1134,0,5,237,73868,9,1238,5,1087,0,6,27558
418,Del Norte,County,5,1139,0,5,557,74425,8,1246,8,1095,0,6,27558
419,Del Norte,County,6,1145,0,5,152,74577,7,1253,6,1101,0,6,27558
420,Del Norte,County,3,1148,0,5,66,74643,10,1263,3,1104,0,6,27558
421,Del Norte,County,10,1158,0,5,52,74695,1,1264,3,1107,0,6,27558
422,Del Norte,County,7,1165,0,5,682,75377,18,1282,9,1116,0,6,27558
423,Del Norte,County,5,1170,0,5,807,76184,11,1293,2,1118,0,6,27558
424,Del Norte,County,8,1178,0,5,137,76321,10,1303,11,1129,0,6,27558
425,Del Norte,County,9,1187,0,5,574,76895,15,1318,9,1138,0,6,27558
243,El Dorado,County,12,1246,0,4,466,45924,9,1130,5,1162,0,4,193098
244,El Dorado,County,4,1250,0,4,541,46465,8,1138,6,1168,0,4,193098
245,El Dorado,County,7,1257,0,4,246,46711,7,1145,20,1188,0,4,193098
246,El Dorado,County,7,1264,0,4,129,46840,1,1146,8,1196,0,4,193098
247,El Dorado,County,4,1268,0,4,551,47391,2,1148,6,1202,0,4,193098
248,El Dorado,County,4,1272,0,4,612,48003,8,1156,9,1211,0,4,193098
249,El Dorado,County,4,1276,0,4,582,48585,8,1164,8,1219,0,4,193098
250,El Dorado,County,8,1284,0,4,523,49108,10,1174,11,1230,0,4,193098
251,El Dorado,County,1,1285,0,4,413,49521,4,1178,4,1234,0,4,193098
252,El Dorado,County,4,1289,0,4,205,49726,3,1181,6,1240,0,4,193098
253,El Dorado,County,2,1291,0,4,172,49898,0,1181,2,1242,0,4,193098
254,El Dorado,County,9,1300,0,4,593,50491,5,1186,12,1254,0,4,193098
255,El Dorado,County,3,1303,0,4,703,51194,7,1193,8,1262,0,4,193098
256,El Dorado,County,9,1312,0,4,571,51765,6,1199,2,1264,0,4,193098
257,El Dorado,County,6,1318,0,4,449,52214,5,1204,1,1265,0,4,193098
258,El Dorado,County,5,1323,0,4,359,52573,5,1209,8,1273,0,4,193098
259,El Dorado,County,6,1329,0,4,215,52788,3,1212,4,1277,0,4,193098
260,El Dorado,County,4,1333,0,4,183,52971,1,1213,6,1283,0,4,193098
261,El Dorado,County,9,1342,0,4,532,53503,6,1219,4,1287,0,4,193098
262,El Dorado,County,21,1363,0,4,747,54250,17,1236,8,1295,0,4,193098
263,El Dorado,County,6,1369,0,4,477,54727,8,1244,10,1305,0,4,193098
264,El Dorado,County,12,1381,0,4,490,55217,11,1255,3,1308,0,4,193098
265,El Dorado,County,10,1391,0,4,424,55641,9,1264,2,1310,0,4,193098
266,El Dorado,County,9,1400,0,4,208,55849,8,1272,7,1317,0,4,193098
267,El Dorado,County,16,1416,0,4,161,56010,3,1275,11,1328,0,4,193098
268,El Dorado,County,15,1431,0,4,570,56580,8,1283,8,1336,0,4,193098
269,El Dorado,County,14,1445,0,4,654,57234,8,1291,15,1351,0,4,193098
270,El Dorado,County,13,1458,0,4,701,57935,13,1304,12,1363,0,4,193098
271,El Dorado,County,12,1470,0,4,605,58540,18,1322,7,1370,0,4,193098
272,El Dorado,County,22,1492,0,4,506,59046,15,1337,16,1386,0,4,193098
273,El Dorado,County,13,1505,0,4,261,59307,11,1348,4,1390,0,4,193098
274,El Dorado,County,9,1514,0,4,270,59577,6,1354,4,1394,0,4,193098
275,El Dorado,County,16,1530,0,4,627,60204,11,1365,11,1405,0,4,193098
276,El Dorado,County,24,1554,0,4,692,60896,24,1389,40,1445,0,4,193098
277,El Dorado,County,22,1576,0,4,602,61498,17,1406,3,1448,0,4,193098
278,El Dorado,County,15,1591,0,4,590,62088,18,1424,18,1466,0,4,193098
279,El Dorado,County,24,1615,0,4,547,62635,21,1445,9,1475,0,4,193098
280,El Dorado,County,26,1641,0,4,310,62945,13,1458,20,1495,0,4,193098
281,El Dorado,County,25,1666,0,4,306,63251,6,1464,7,1502,0,4,193098
282,El Dorado,County,38,1704,0,4,759,64010,22,1486,13,1515,0,4,193098
283,El Dorado,County,41,1745,0,4,779,64789,29,1515,36,1551,0,4,193098
284,El Dorado,County,61,1806,0,4,576,65365,42,1557,13,1564,0,4,193098
285,El Dorado,County,46,1852,0,4,726,66091,51,1608,9,1573,0,4,193098
286,El Dorado,County,46,1898,0,4,566,66657,40,1648,38,1611,0,4,193098
287,El Dorado,County,45,1943,0,4,325,66982,35,1683,37,1648,0,4,193098
288,El Dorado,County,44,1987,0,4,338,67320,18,1701,35,1683,0,4,193098
289,El Dorado,County,62,2049,0,4,844,68164,56,1757,11,1694,0,4,193098
290,El Dorado,County,61,2110,0,4,842,69006,53,1810,64,1758,0,4,193098
291,El Dorado,County,59,2169,0,4,829,69835,75,1885,41,1799,0,4,193098
292,El Dorado,County,87,2256,0,4,1067,70902,76,1961,26,1825,0,4,193098
293,El Dorado,County,74,2330,0,4,821,71723,86,2047,43,1868,0,4,193098
294,El Dorado,County,95,2425,0,4,495,72218,61,2108,32,1900,0,4,193098
295,El Dorado,County,49,2474,0,4,510,72728,20,2128,17,1917,0,4,193098
296,El Dorado,County,110,2584,0,4,893,73621,87,2215,88,2005,0,4,193098
297,El Dorado,County,120,2704,0,4,812,74433,98,2313,0,2005,0,4,193098
298,El Dorado,County,105,2809,1,5,779,75212,118,2431,149,2154,0,4,193098
299,El Dorado,County,36,2845,0,5,119,75331,18,2449,63,2217,0,4,193098
300,El Dorado,County,81,2926,0,5,569,75900,82,2531,21,2238,0,4,193098
301,El Dorado,County,72,2998,1,6,498,76398,69,2600,177,2415,0,4,193098
302,El Dorado,County,68,3066,1,7,459,76857,47,2647,32,2447,0,4,193098
303,El Dorado,County,130,3196,0,7,1101,77958,140,2787,41,2488,0,4,193098
304,El Dorado,County,174,3370,1,8,1243,79201,146,2933,54,2542,0,4,193098
305,El Dorado,County,145,3515,1,9,1134,80335,150,3083,96,2638,1,5,193098
306,El Dorado,County,100,3615,0,9,950,81285,92,3175,102,2740,1,6,193098
307,El Dorado,County,126,3741,0,9,918,82203,145,3320,193,2933,1,7,193098
308,El Dorado,County,88,3829,0,9,552,82755,82,3402,128,3061,1,8,193098
309,El Dorado,County,64,3893,0,9,432,83187,40,3442,25,3086,0,8,193098
310,El Dorado,County,137,4030,0,9,1100,84287,123,3565,189,3275,0,8,193098
311,El Dorado,County,180,4210,1,10,1302,85589,168,3733,21,3296,0,8,193098
312,El Dorado,County,124,4334,0,10,1121,86710,138,3871,153,3449,0,8,193098
313,El Dorado,County,136,4470,1,11,1046,87756,123,3994,108,3557,1,9,193098
314,El Dorado,County,119,4589,1,12,804,88560,113,4107,112,3669,0,9,193098
315,El Dorado,County,81,4670,1,13,460,89020,71,4178,37,3706,0,9,193098
316,El Dorado,County,75,4745,1,14,528,89548,49,4227,64,3770,0,9,193098
317,El Dorado,County,99,4844,2,16,1069,90617,117,4344,248,4018,0,9,193098
318,El Dorado,County,156,5000,1,17,1223,91840,145,4489,95,4113,0,9,193098
319,El Dorado,County,106,5106,1,18,1155,92995,132,4621,124,4237,0,9,193098
320,El Dorado,County,121,5227,4,22,962,93957,120,4741,90,4327,0,9,193098
321,El Dorado,County,144,5371,2,24,1022,94979,128,4869,167,4494,1,10,193098
322,El Dorado,County,61,5432,2,26,480,95459,64,4933,94,4588,0,10,193098
323,El Dorado,County,66,5498,1,27,571,96030,61,4994,109,4697,0,10,193098
324,El Dorado,County,127,5625,0,27,1112,97142,125,5119,108,4805,0,10,193098
325,El Dorado,County,146,5771,2,29,1034,98176,154,5273,80,4885,2,12,193098
326,El Dorado,County,121,5892,1,30,995,99171,127,5400,82,4967,2,14,193098
327,El Dorado,County,74,5966,1,31,556,99727,83,5483,75,5042,2,16,193098
328,El Dorado,County,26,5992,5,36,79,99806,18,5501,128,5170,0,16,193098
329,El Dorado,County,64,6056,0,36,373,100179,37,5538,109,5279,2,18,193098
330,El Dorado,County,55,6111,2,38,433,100612,44,5582,109,5388,0,18,193098
331,El Dorado,County,213,6324,3,41,1073,101685,220,5802,53,5441,0,18,193098
332,El Dorado,County,157,6481,2,43,1013,102698,171,5973,110,5551,4,22,193098
333,El Dorado,County,128,6609,2,45,969,103667,136,6109,44,5595,5,27,193098
334,El Dorado,County,99,6708,2,47,814,104481,115,6224,67,5662,-1,26,193098
335,El Dorado,County,52,6760,4,51,175,104656,27,6251,170,5832,1,27,193098
336,El Dorado,County,89,6849,2,53,505,105161,95,6346,127,5959,0,27,193098
337,El Dorado,County,55,6904,2,55,561,105722,58,6404,75,6034,0,27,193098
338,El Dorado,County,128,7032,0,55,1030,106752,124,6528,118,6152,0,27,193098
339,El Dorado,County,134,7166,2,57,1165,107917,154,6682,118,6270,5,32,193098
340,El Dorado,County,118,7284,5,62,1106,109023,143,6825,127,6397,3,35,193098
341,El Dorado,County,111,7395,2,64,937,109960,125,6950,148,6545,1,36,193098
342,El Dorado,County,99,7494,5,69,814,110774,118,7068,145,6690,0,36,193098
343,El Dorado,County,70,7564,1,70,464,111238,79,7147,110,6800,0,36,193098
344,El Dorado,County,32,7596,2,72,451,111689,26,7173,104,6904,0,36,193098
345,El Dorado,County,87,7683,0,72,1150,112839,102,7275,83,6987,0,36,193098
346,El Dorado,County,93,7776,0,72,1036,113875,109,7384,169,7156,5,41,193098
347,El Dorado,County,83,7859,1,73,1019,114894,88,7472,91,7247,2,43,193098
348,El Dorado,County,93,7952,4,77,849,115743,106,7578,74,7321,2,45,193098
349,El Dorado,County,73,8025,1,78,784,116527,88,7666,118,7439,2,47,193098
350,El Dorado,County,48,8073,2,80,336,116863,47,7713,136,7575,0,47,193098
351,El Dorado,County,22,8095,2,82,276,117139,11,7724,84,7659,0,47,193098
352,El Dorado,County,56,8151,4,86,773,117912,65,7789,48,7707,0,47,193098
353,El Dorado,County,69,8220,3,89,1225,119137,84,7873,36,7743,0,47,193098
354,El Dorado,County,61,8281,0,89,801,119938,64,7937,42,7785,6,53,193098
355,El Dorado,County,46,8327,1,90,753,120691,36,7973,38,7823,5,58,193098
356,El Dorado,County,49,8376,1,91,709,121400,56,8029,54,7877,6,64,193098
357,El Dorado,County,33,8409,0,91,340,121740,33,8062,107,7984,2,66,193098
358,El Dorado,County,16,8425,0,91,322,122062,11,8073,19,8003,0,66,193098
359,El Dorado,County,34,8459,2,93,924,122986,30,8103,57,8060,0,66,193098
360,El Dorado,County,24,8483,0,93,1052,124038,46,8149,55,8115,5,71,193098
361,El Dorado,County,25,8508,1,94,525,124563,27,8176,26,8141,5,76,193098
362,El Dorado,County,25,8533,1,95,595,125158,31,8207,57,8198,3,79,193098
363,El Dorado,County,13,8546,0,95,403,125561,17,8224,33,8231,4,83,193098
364,El Dorado,County,17,8563,0,95,273,125834,12,8236,68,8299,0,83,193098
365,El Dorado,County,20,8583,1,96,301,126135,12,8248,18,8317,0,83,193098
366,El Dorado,County,36,8619,2,98,847,126982,40,8288,20,8337,0,83,193098
367,El Dorado,County,39,8658,0,98,973,127955,42,8330,68,8405,1,84,193098
368,El Dorado,County,40,8698,0,98,643,128598,38,8368,23,8428,2,86,193098
369,El Dorado,County,20,8718,2,100,611,129209,35,8403,62,8490,0,86,193098
370,El Dorado,County,26,8744,0,100,555,129764,35,8438,37,8527,0,86,193098
371,El Dorado,County,20,8764,0,100,297,130061,23,8461,48,8575,0,86,193098
372,El Dorado,County,7,8771,0,100,315,130376,8,8469,21,8596,0,86,193098
373,El Dorado,County,29,8800,0,100,782,131158,34,8503,31,8627,0,86,193098
374,El Dorado,County,31,8831,2,102,773,131931,31,8534,36,8663,1,87,193098
375,El Dorado,County,26,8857,0,102,661,132592,26,8560,19,8682,0,87,193098
376,El Dorado,County,30,8887,0,102,533,133125,27,8587,16,8698,5,92,193098
377,El Dorado,County,21,8908,1,103,592,133717,37,8624,27,8725,0,92,193098
378,El Dorado,County,16,8924,0,103,284,134001,16,8640,33,8758,1,93,193098
379,El Dorado,County,11,8935,1,104,150,134151,13,8653,32,8790,1,94,193098
380,El Dorado,County,30,8965,0,104,558,134709,25,8678,26,8816,0,94,193098
381,El Dorado,County,17,8982,0,104,873,135582,40,8718,20,8836,0,94,193098
382,El Dorado,County,10,8992,0,104,658,136240,25,8743,11,8847,0,94,193098
