County,date,total_doses,cumulative_total_doses
Shasta,8/20/2020,9,73
Shasta,8/21/2020,7,80
Shasta,8/22/2020,4,84
Shasta,8/23/2020,0,84
Shasta,8/24/2020,5,89
Shasta,8/25/2020,6,95
Shasta,8/26/2020,7,102
Shasta,8/27/2020,7,109
Shasta,8/28/2020,6,115
Shasta,8/29/2020,0,115
Shasta,8/30/2020,0,115
Shasta,8/31/2020,6,121
Shasta,9/1/2020,6,127
Shasta,9/2/2020,9,136
Shasta,9/3/2020,9,145
Shasta,9/4/2020,13,158
Shasta,9/5/2020,2,160
Shasta,9/6/2020,0,160
Shasta,9/7/2020,0,160
Shasta,9/8/2020,15,175
Shasta,9/9/2020,19,194
Shasta,9/10/2020,8,202
Shasta,9/11/2020,5,207
Shasta,9/12/2020,4,211
Shasta,9/13/2020,0,211
Shasta,9/14/2020,8,219
Shasta,9/15/2020,10,229
Shasta,9/16/2020,6,235
Shasta,9/17/2020,14,249
Shasta,9/18/2020,10,259
Shasta,9/19/2020,0,259
Shasta,9/20/2020,0,259
Shasta,9/21/2020,5,264
Shasta,9/22/2020,4,268
Shasta,9/23/2020,10,278
Shasta,9/24/2020,2,280
Shasta,9/25/2020,6,286
Shasta,9/26/2020,0,286
Shasta,9/27/2020,0,286
Shasta,9/28/2020,10,296
Shasta,9/29/2020,0,296
Shasta,9/30/2020,4,300
Shasta,10/1/2020,0,300
Shasta,10/2/2020,0,300
Shasta,10/3/2020,0,300
Shasta,10/4/2020,0,300
Shasta,10/5/2020,3,303
Shasta,10/6/2020,0,303
Shasta,10/7/2020,6,309
Shasta,10/8/2020,3,312
Shasta,10/9/2020,8,320
Shasta,10/10/2020,3,323
Shasta,10/11/2020,0,323
Shasta,10/12/2020,2,325
Shasta,10/13/2020,0,325
Shasta,10/14/2020,5,330
Shasta,10/15/2020,1,331
Shasta,10/16/2020,1,332
Shasta,10/17/2020,0,332
Shasta,10/18/2020,0,332
Shasta,10/19/2020,6,338
Shasta,10/20/2020,1,339
Shasta,10/21/2020,0,339
Shasta,10/22/2020,0,339
Shasta,10/23/2020,1,340
Shasta,10/24/2020,0,340
Shasta,10/25/2020,0,340
Shasta,10/26/2020,1,341
Shasta,10/27/2020,1,342
Shasta,10/28/2020,0,342
Shasta,10/29/2020,0,342
Shasta,10/30/2020,3,345
Shasta,10/31/2020,0,345
Shasta,11/1/2020,0,345
Shasta,11/2/2020,3,348
Shasta,11/3/2020,0,348
Shasta,11/4/2020,1,349
Shasta,11/5/2020,0,349
Shasta,11/6/2020,0,349
Shasta,11/7/2020,0,349
Shasta,11/8/2020,0,349
Shasta,11/9/2020,2,351
Shasta,11/10/2020,4,355
Shasta,11/11/2020,1,356
Shasta,11/12/2020,0,356
Shasta,11/13/2020,0,356
Shasta,11/14/2020,0,356
Shasta,11/15/2020,0,356
Shasta,11/16/2020,0,356
Shasta,11/17/2020,1,357
Shasta,11/18/2020,0,357
Shasta,11/19/2020,0,357
Shasta,11/20/2020,0,357
Shasta,11/21/2020,0,357
Shasta,11/22/2020,0,357
Shasta,11/23/2020,0,357
Shasta,11/24/2020,0,357
Shasta,11/25/2020,0,357
Shasta,11/26/2020,0,357
Shasta,11/27/2020,0,357
Shasta,11/28/2020,0,357
Shasta,11/29/2020,0,357
Shasta,11/30/2020,0,357
Shasta,12/1/2020,1,358
Shasta,12/2/2020,0,358
Shasta,12/3/2020,0,358
Shasta,12/4/2020,1,359
Shasta,12/5/2020,0,359
Shasta,12/6/2020,0,359
Shasta,12/7/2020,0,359
Shasta,12/8/2020,0,359
Shasta,12/9/2020,0,359
Shasta,12/10/2020,0,359
Shasta,12/11/2020,0,359
Shasta,12/12/2020,0,359
Shasta,12/13/2020,0,359
Shasta,12/14/2020,0,359
Shasta,12/15/2020,1,360
Shasta,12/16/2020,131,491
Shasta,12/17/2020,417,908
Shasta,12/18/2020,170,1078
Shasta,12/19/2020,0,1078
Shasta,12/20/2020,3,1081
Shasta,12/21/2020,71,1152
Shasta,12/22/2020,207,1359
Shasta,12/23/2020,163,1522
Shasta,12/24/2020,23,1545
Shasta,12/25/2020,0,1545
Shasta,12/26/2020,7,1552
Shasta,12/27/2020,2,1554
Shasta,12/28/2020,40,1594
Shasta,12/29/2020,181,1775
Shasta,12/30/2020,237,2012
Shasta,12/31/2020,83,2095
Shasta,1/1/2021,0,2095
Shasta,1/2/2021,3,2098
Shasta,1/3/2021,1,2099
Shasta,1/4/2021,485,2584
Shasta,1/5/2021,331,2915
Shasta,1/6/2021,479,3394
Shasta,1/7/2021,138,3532
Shasta,1/8/2021,515,4047
Shasta,1/9/2021,80,4127
Shasta,1/10/2021,6,4133
Shasta,1/11/2021,412,4545
Shasta,1/12/2021,493,5038
Shasta,1/13/2021,604,5642
Shasta,1/14/2021,490,6132
Shasta,1/15/2021,684,6816
Shasta,1/16/2021,879,7695
Shasta,1/17/2021,32,7727
Shasta,1/18/2021,602,8329
Shasta,1/19/2021,1055,9384
Shasta,1/20/2021,798,10182
Shasta,1/21/2021,666,10848
Shasta,1/22/2021,432,11280
Shasta,1/23/2021,61,11341
Shasta,1/24/2021,24,11365
Shasta,1/25/2021,742,12107
Shasta,1/26/2021,721,12828
Shasta,1/27/2021,458,13286
Shasta,1/28/2021,928,14214
Shasta,1/29/2021,812,15026
Shasta,1/30/2021,602,15628
Shasta,1/31/2021,28,15656
Shasta,2/1/2021,544,16200
Shasta,2/2/2021,994,17194
Shasta,2/3/2021,710,17904
Shasta,2/4/2021,1099,19003
Shasta,2/5/2021,1307,20310
Shasta,2/6/2021,1869,22179
Shasta,2/7/2021,27,22206
Shasta,2/8/2021,604,22810
Shasta,2/9/2021,1133,23943
Shasta,2/10/2021,1125,25068
Shasta,2/11/2021,890,25958
Shasta,2/12/2021,2259,28217
Shasta,2/13/2021,1359,29576
Shasta,2/14/2021,150,29726
Shasta,2/15/2021,395,30121
Shasta,2/16/2021,1203,31324
Shasta,2/17/2021,1034,32358
Shasta,2/18/2021,973,33331
Shasta,2/19/2021,1340,34671
Shasta,2/20/2021,825,35496
Shasta,2/21/2021,40,35536
Shasta,2/22/2021,456,35992
Shasta,2/23/2021,932,36924
Shasta,2/24/2021,925,37849
Shasta,2/25/2021,551,38400
Shasta,2/26/2021,836,39236
Shasta,2/27/2021,865,40101
Shasta,2/28/2021,165,40266
Shasta,3/1/2021,641,40907
Shasta,3/2/2021,1041,41948
Shasta,3/3/2021,720,42668
Shasta,3/4/2021,3125,45793
Shasta,3/5/2021,1940,47733
Shasta,3/6/2021,2781,50514
Shasta,3/7/2021,110,50624
Shasta,3/8/2021,600,51224
Shasta,3/9/2021,1261,52485
Shasta,3/10/2021,803,53288
Shasta,3/11/2021,1537,54825
Shasta,3/12/2021,1559,56384
Shasta,3/13/2021,826,57210
Shasta,3/14/2021,992,58202
Shasta,3/15/2021,498,58700
Shasta,3/16/2021,1118,59818
Shasta,3/17/2021,725,60543
Shasta,3/18/2021,1531,62074
Shasta,3/19/2021,623,62697
Shasta,3/20/2021,734,63431
Shasta,3/21/2021,312,63743
Shasta,3/22/2021,354,64097
Shasta,3/23/2021,1311,65408
Shasta,3/24/2021,627,66035
Shasta,3/25/2021,1116,67151
Shasta,3/26/2021,1792,68943
Shasta,3/27/2021,1536,70479
Shasta,3/28/2021,405,70884
Shasta,3/29/2021,431,71315
Shasta,3/30/2021,1238,72553
Shasta,3/31/2021,635,73188
Shasta,4/1/2021,872,74060
Shasta,4/2/2021,727,74787
Shasta,4/3/2021,505,75292
Shasta,4/4/2021,287,75579
Shasta,4/5/2021,445,76024
Shasta,4/6/2021,1120,77144
Shasta,4/7/2021,622,77766
Shasta,4/8/2021,1112,78878
Shasta,4/9/2021,2585,81463
Shasta,4/10/2021,869,82332
Shasta,4/11/2021,1220,83552
Shasta,4/12/2021,347,83899
Shasta,4/13/2021,1232,85131
Shasta,4/14/2021,577,85708
Shasta,4/15/2021,1056,86764
Shasta,4/16/2021,2280,89044
Shasta,4/17/2021,612,89656
Shasta,4/18/2021,273,89929
Shasta,4/19/2021,382,90311
Shasta,4/20/2021,968,91279
Shasta,4/21/2021,606,91885
Shasta,4/22/2021,950,92835
Shasta,4/23/2021,648,93483
Shasta,4/24/2021,593,94076
Shasta,4/25/2021,212,94288
Shasta,4/26/2021,498,94786
Shasta,4/27/2021,537,95323
Shasta,4/28/2021,579,95902
Shasta,4/29/2021,775,96677
Shasta,4/30/2021,2282,98959
Shasta,5/1/2021,257,99216
Shasta,5/2/2021,68,99284
Shasta,5/3/2021,320,99604
Shasta,5/4/2021,503,100107
Shasta,5/5/2021,447,100554
Shasta,5/6/2021,677,101231
Shasta,5/7/2021,1109,102340
Shasta,5/8/2021,176,102516
Shasta,5/9/2021,63,102579
Shasta,5/10/2021,258,102837
Shasta,5/11/2021,500,103337
Shasta,5/12/2021,404,103741
Shasta,5/13/2021,582,104323
Shasta,5/14/2021,640,104963
Shasta,5/15/2021,386,105349
Shasta,5/16/2021,220,105569
Shasta,5/17/2021,536,106105
Shasta,5/18/2021,621,106726
Shasta,5/19/2021,605,107331
Shasta,5/20/2021,568,107899
Shasta,5/21/2021,644,108543
Shasta,5/22/2021,231,108774
Shasta,5/23/2021,111,108885
Shasta,5/24/2021,548,109433
Shasta,5/25/2021,481,109914
Shasta,5/26/2021,379,110293
Shasta,5/27/2021,416,110709
Shasta,5/28/2021,435,111144
Shasta,5/29/2021,226,111370
Shasta,5/30/2021,84,111454
Shasta,5/31/2021,35,111489
Shasta,6/1/2021,520,112009
Shasta,6/2/2021,293,112302
Shasta,6/3/2021,364,112666
Shasta,6/4/2021,560,113226
Shasta,6/5/2021,246,113472
Shasta,6/6/2021,158,113630
Shasta,6/7/2021,402,114032
Shasta,6/8/2021,515,114547
Shasta,6/9/2021,479,115026
Shasta,6/10/2021,408,115434
Shasta,6/11/2021,471,115905
Shasta,6/12/2021,206,116111
Shasta,6/13/2021,90,116201
Shasta,6/14/2021,283,116484
Shasta,6/15/2021,454,116938
Shasta,6/16/2021,264,117202
Shasta,6/17/2021,287,117489
Shasta,6/18/2021,369,117858
Shasta,6/19/2021,122,117980
Shasta,6/20/2021,62,118042
Shasta,6/21/2021,201,118243
Shasta,6/22/2021,373,118616
Shasta,6/23/2021,218,118834
Shasta,6/24/2021,231,119065
Shasta,6/25/2021,305,119370
Shasta,6/26/2021,140,119510
Shasta,6/27/2021,69,119579
Shasta,6/28/2021,187,119766
Shasta,6/29/2021,272,120038
Shasta,6/30/2021,211,120249
Shasta,7/1/2021,206,120455
Shasta,7/2/2021,269,120724
Shasta,7/3/2021,119,120843
Shasta,7/4/2021,4,120847
Shasta,7/5/2021,111,120958
Shasta,7/6/2021,287,121245
Shasta,7/7/2021,197,121442
Shasta,7/8/2021,213,121655
Shasta,7/9/2021,250,121905
Shasta,7/10/2021,95,122000
Shasta,7/11/2021,44,122044
Shasta,7/12/2021,155,122199
Shasta,7/13/2021,230,122429
Shasta,7/14/2021,165,122594
Shasta,7/15/2021,186,122780
Shasta,7/16/2021,246,123026
Shasta,7/17/2021,116,123142
Shasta,7/18/2021,62,123204
Shasta,7/19/2021,204,123408
Shasta,7/20/2021,239,123647
Shasta,7/21/2021,189,123836
Shasta,7/22/2021,225,124061
Shasta,7/23/2021,286,124347
Shasta,7/24/2021,143,124490
Shasta,7/25/2021,68,124558
Shasta,7/26/2021,246,124804
Shasta,7/27/2021,274,125078
Shasta,7/28/2021,227,125305
Shasta,7/29/2021,259,125564
Shasta,7/30/2021,345,125909
Shasta,7/31/2021,138,126047
Shasta,8/1/2021,83,126130
Shasta,8/2/2021,259,126389
Shasta,8/3/2021,288,126677
Shasta,8/4/2021,303,126980
Shasta,8/5/2021,311,127291
Shasta,8/6/2021,388,127679
Shasta,8/7/2021,173,127852
Shasta,8/8/2021,120,127972
Shasta,8/9/2021,286,128258
Shasta,8/10/2021,325,128583
Shasta,8/11/2021,284,128867
Shasta,8/12/2021,394,129261
Shasta,8/13/2021,455,129716
Shasta,8/14/2021,235,129951
Shasta,8/15/2021,140,130091
Shasta,8/16/2021,381,130472
Shasta,8/17/2021,352,130824
Shasta,8/18/2021,298,131122
Shasta,8/19/2021,357,131479
Shasta,8/20/2021,502,131981
Shasta,8/21/2021,208,132189
Shasta,8/22/2021,150,132339
Shasta,8/23/2021,450,132789
Shasta,8/24/2021,474,133263
Shasta,8/25/2021,426,133689
Shasta,8/26/2021,435,134124
Shasta,8/27/2021,586,134710
Shasta,8/28/2021,256,134966
Shasta,8/29/2021,182,135148
Shasta,8/30/2021,404,135552
Shasta,8/31/2021,450,136002
Shasta,9/1/2021,461,136463
Shasta,9/2/2021,421,136884
Shasta,9/3/2021,581,137465
Shasta,9/4/2021,275,137740
Shasta,9/5/2021,180,137920
Shasta,9/6/2021,109,138029
Shasta,9/7/2021,457,138486
Shasta,9/8/2021,322,138808
Shasta,9/9/2021,521,139329
Shasta,9/10/2021,521,139850
Shasta,9/11/2021,228,140078
Shasta,9/12/2021,170,140248
Shasta,9/13/2021,396,140644
Shasta,9/14/2021,390,141034
Shasta,9/15/2021,315,141349
Shasta,9/16/2021,510,141859
Shasta,9/17/2021,503,142362
Shasta,9/18/2021,246,142608
Shasta,9/19/2021,173,142781
Shasta,9/20/2021,352,143133
Shasta,9/21/2021,339,143472
Shasta,9/22/2021,317,143789
Shasta,9/23/2021,334,144123
Shasta,9/24/2021,533,144656
Shasta,9/25/2021,228,144884
Shasta,9/26/2021,168,145052
Shasta,9/27/2021,493,145545
Shasta,9/28/2021,418,145963
Shasta,9/29/2021,485,146448
Shasta,9/30/2021,599,147047
Shasta,10/1/2021,597,147644
Shasta,10/2/2021,229,147873
Shasta,10/3/2021,189,148062
Shasta,10/4/2021,377,148439
Shasta,10/5/2021,416,148855
Shasta,10/6/2021,388,149243
Shasta,10/7/2021,480,149723
Shasta,10/8/2021,540,150263
Shasta,10/9/2021,188,150451
Shasta,10/10/2021,132,150583
Shasta,10/11/2021,306,150889
Shasta,10/12/2021,332,151221
Shasta,10/13/2021,337,151558
Shasta,10/14/2021,458,152016
Shasta,10/15/2021,424,152440
Shasta,10/16/2021,137,152577
Shasta,10/17/2021,88,152665
Shasta,10/18/2021,392,153057
Shasta,10/19/2021,245,153302
Shasta,10/20/2021,329,153631
Shasta,10/21/2021,356,153987
Shasta,10/22/2021,775,154762
Shasta,10/23/2021,317,155079
Shasta,10/24/2021,187,155266
Shasta,10/25/2021,991,156257
Shasta,10/26/2021,785,157042
Shasta,10/27/2021,827,157869
Shasta,10/28/2021,847,158716
Shasta,10/29/2021,824,159540
Shasta,10/30/2021,374,159914
Shasta,10/31/2021,202,160116
Shasta,11/1/2021,858,160974
Shasta,11/2/2021,670,161644
Shasta,11/3/2021,663,162307
Shasta,11/4/2021,701,163008
Shasta,11/5/2021,824,163832
Shasta,11/6/2021,336,164168
Shasta,11/7/2021,208,164376
Shasta,11/8/2021,767,165143
Shasta,11/9/2021,668,165811
Shasta,11/10/2021,731,166542
Shasta,11/11/2021,583,167125
Shasta,11/12/2021,758,167883
Shasta,11/13/2021,306,168189
Shasta,11/14/2021,210,168399
Shasta,11/15/2021,609,169008
Shasta,11/16/2021,693,169701
Shasta,11/17/2021,607,170308
Shasta,11/18/2021,711,171019
Shasta,11/19/2021,1071,172090
Shasta,11/20/2021,366,172456
Shasta,11/21/2021,241,172697
Shasta,11/22/2021,706,173403
Shasta,11/23/2021,684,174087
Shasta,11/24/2021,410,174497
Shasta,11/25/2021,5,174502
Shasta,11/26/2021,371,174873
Shasta,11/27/2021,327,175200
Shasta,11/28/2021,218,175418
Shasta,11/29/2021,749,176167
Shasta,11/30/2021,645,176812
Shasta,12/1/2021,602,177414
Shasta,12/2/2021,863,178277
Shasta,12/3/2021,854,179131
Shasta,12/4/2021,359,179490
Shasta,12/5/2021,155,179645
Shasta,12/6/2021,561,180206
Shasta,12/7/2021,620,180826
Shasta,12/8/2021,502,181328
Shasta,12/9/2021,540,181868
Shasta,12/10/2021,818,182686
Shasta,12/11/2021,235,182921
Shasta,12/12/2021,164,183085
Shasta,12/13/2021,460,183545
Shasta,12/14/2021,529,184074
Shasta,12/15/2021,475,184549
Shasta,12/16/2021,455,185004
Shasta,12/17/2021,302,185306
Siskiyou,7/27/2020,0,0
Siskiyou,7/28/2020,0,0
Siskiyou,7/29/2020,0,0
Siskiyou,7/30/2020,0,0
Siskiyou,7/31/2020,0,0
Siskiyou,8/1/2020,0,0
Siskiyou,8/2/2020,0,0
Siskiyou,8/3/2020,0,0
Siskiyou,8/4/2020,0,0
Siskiyou,8/5/2020,0,0
Siskiyou,8/6/2020,0,0
Siskiyou,8/7/2020,0,0
Siskiyou,8/8/2020,0,0
Siskiyou,8/9/2020,0,0
Siskiyou,8/10/2020,0,0
Siskiyou,8/11/2020,0,0
Siskiyou,8/12/2020,0,0
Siskiyou,8/13/2020,0,0
Siskiyou,8/14/2020,1,1
Siskiyou,8/15/2020,0,1
Siskiyou,8/16/2020,0,1
Siskiyou,8/17/2020,0,1
Siskiyou,8/18/2020,0,1
Siskiyou,8/19/2020,0,1
Siskiyou,8/20/2020,0,1
Siskiyou,8/21/2020,0,1
Siskiyou,8/22/2020,0,1
Siskiyou,8/23/2020,0,1
Siskiyou,8/24/2020,0,1
Siskiyou,8/25/2020,1,2
Siskiyou,8/26/2020,1,3
Siskiyou,8/27/2020,0,3
Siskiyou,8/28/2020,0,3
Siskiyou,8/29/2020,0,3
Siskiyou,8/30/2020,0,3
Siskiyou,8/31/2020,1,4
Siskiyou,9/1/2020,0,4
Siskiyou,9/2/2020,0,4
Siskiyou,9/3/2020,0,4
Siskiyou,9/4/2020,1,5
Siskiyou,9/5/2020,0,5
Siskiyou,9/6/2020,0,5
Siskiyou,9/7/2020,0,5
Siskiyou,9/8/2020,0,5
Siskiyou,9/9/2020,0,5
Siskiyou,9/10/2020,0,5
Siskiyou,9/11/2020,1,6
Siskiyou,9/12/2020,0,6
Siskiyou,9/13/2020,0,6
Siskiyou,9/14/2020,0,6
Siskiyou,9/15/2020,1,7
Siskiyou,9/16/2020,1,8
Siskiyou,9/17/2020,0,8
Siskiyou,9/18/2020,0,8
Siskiyou,9/19/2020,0,8
Siskiyou,9/20/2020,0,8
Siskiyou,9/21/2020,0,8
Siskiyou,9/22/2020,0,8
Siskiyou,9/23/2020,0,8
Siskiyou,9/24/2020,0,8
Siskiyou,9/25/2020,0,8
Siskiyou,9/26/2020,0,8
Siskiyou,9/27/2020,0,8
Siskiyou,9/28/2020,1,9
Siskiyou,9/29/2020,0,9
Siskiyou,9/30/2020,0,9
Siskiyou,10/1/2020,0,9
Siskiyou,10/2/2020,0,9
Siskiyou,10/3/2020,0,9
Siskiyou,10/4/2020,0,9
Siskiyou,10/5/2020,0,9
Siskiyou,10/6/2020,0,9
Siskiyou,10/7/2020,0,9
Siskiyou,10/8/2020,0,9
Siskiyou,10/9/2020,0,9
Siskiyou,10/10/2020,1,10
Siskiyou,10/11/2020,0,10
Siskiyou,10/12/2020,0,10
Siskiyou,10/13/2020,0,10
Siskiyou,10/14/2020,1,11
Siskiyou,10/15/2020,0,11
Siskiyou,10/16/2020,0,11
Siskiyou,10/17/2020,0,11
Siskiyou,10/18/2020,0,11
Siskiyou,10/19/2020,0,11
Siskiyou,10/20/2020,0,11
Siskiyou,10/21/2020,0,11
Siskiyou,10/22/2020,0,11
Siskiyou,10/23/2020,0,11
Siskiyou,10/24/2020,0,11
Siskiyou,10/25/2020,0,11
Siskiyou,10/26/2020,0,11
Siskiyou,10/27/2020,0,11
Siskiyou,10/28/2020,0,11
Siskiyou,10/29/2020,0,11
Siskiyou,10/30/2020,0,11
Siskiyou,10/31/2020,0,11
Siskiyou,11/1/2020,0,11
Siskiyou,11/2/2020,1,12
Siskiyou,11/3/2020,0,12
Siskiyou,11/4/2020,0,12
Siskiyou,11/5/2020,0,12
Siskiyou,11/6/2020,0,12
Siskiyou,11/7/2020,0,12
Siskiyou,11/8/2020,0,12
Siskiyou,11/9/2020,0,12
Siskiyou,11/10/2020,0,12
Siskiyou,11/11/2020,0,12
Siskiyou,11/12/2020,0,12
Siskiyou,11/13/2020,0,12
Siskiyou,11/14/2020,0,12
Siskiyou,11/15/2020,0,12
Siskiyou,11/16/2020,0,12
Siskiyou,11/17/2020,0,12
Siskiyou,11/18/2020,0,12
Siskiyou,11/19/2020,0,12
Siskiyou,11/20/2020,0,12
Siskiyou,11/21/2020,0,12
Siskiyou,11/22/2020,0,12
Siskiyou,11/23/2020,0,12
Siskiyou,11/24/2020,1,13
Siskiyou,11/25/2020,0,13
Siskiyou,11/26/2020,0,13
Siskiyou,11/27/2020,0,13
Siskiyou,11/28/2020,0,13
Siskiyou,11/29/2020,0,13
Siskiyou,11/30/2020,0,13
Siskiyou,12/1/2020,0,13
Siskiyou,12/2/2020,0,13
Siskiyou,12/3/2020,0,13
Siskiyou,12/4/2020,0,13
Siskiyou,12/5/2020,0,13
Siskiyou,12/6/2020,0,13
Siskiyou,12/7/2020,0,13
Siskiyou,12/8/2020,0,13
Siskiyou,12/9/2020,0,13
Siskiyou,12/10/2020,0,13
Siskiyou,12/11/2020,0,13
Siskiyou,12/12/2020,0,13
Siskiyou,12/13/2020,0,13
Siskiyou,12/14/2020,0,13
Siskiyou,12/15/2020,0,13
Siskiyou,12/16/2020,2,15
Siskiyou,12/17/2020,5,20
Siskiyou,12/18/2020,3,23
Siskiyou,12/19/2020,3,26
Siskiyou,12/20/2020,1,27
Siskiyou,12/21/2020,133,160
Siskiyou,12/22/2020,155,315
Siskiyou,12/23/2020,140,455
Siskiyou,12/24/2020,6,461
Siskiyou,12/25/2020,0,461
Siskiyou,12/26/2020,1,462
Siskiyou,12/27/2020,2,464
Siskiyou,12/28/2020,6,470
Siskiyou,12/29/2020,12,482
Siskiyou,12/30/2020,101,583
Siskiyou,12/31/2020,12,595
Siskiyou,1/1/2021,0,595
Siskiyou,1/2/2021,0,595
Siskiyou,1/3/2021,1,596
Siskiyou,1/4/2021,159,755
Siskiyou,1/5/2021,91,846
Siskiyou,1/6/2021,64,910
Siskiyou,1/7/2021,175,1085
Siskiyou,1/8/2021,177,1262
Siskiyou,1/9/2021,1,1263
Siskiyou,1/10/2021,1,1264
Siskiyou,1/11/2021,160,1424
Siskiyou,1/12/2021,244,1668
Siskiyou,1/13/2021,158,1826
Siskiyou,1/14/2021,38,1864
Siskiyou,1/15/2021,58,1922
Siskiyou,1/16/2021,5,1927
Siskiyou,1/17/2021,1,1928
Siskiyou,1/18/2021,85,2013
Siskiyou,1/19/2021,39,2052
Siskiyou,1/20/2021,75,2127
Siskiyou,1/21/2021,66,2193
Siskiyou,1/22/2021,1316,3509
Siskiyou,1/23/2021,5,3514
Siskiyou,1/24/2021,0,3514
Siskiyou,1/25/2021,209,3723
Siskiyou,1/26/2021,100,3823
Siskiyou,1/27/2021,198,4021
Siskiyou,1/28/2021,295,4316
Siskiyou,1/29/2021,252,4568
Siskiyou,1/30/2021,11,4579
Siskiyou,1/31/2021,2,4581
Siskiyou,2/1/2021,266,4847
Siskiyou,2/2/2021,275,5122
Siskiyou,2/3/2021,320,5442
Siskiyou,2/4/2021,378,5820
Siskiyou,2/5/2021,568,6388
Siskiyou,2/6/2021,20,6408
Siskiyou,2/7/2021,3,6411
Siskiyou,2/8/2021,234,6645
Siskiyou,2/9/2021,212,6857
Siskiyou,2/10/2021,388,7245
Siskiyou,2/11/2021,219,7464
Siskiyou,2/12/2021,1676,9140
Siskiyou,2/13/2021,39,9179
Siskiyou,2/14/2021,7,9186
Siskiyou,2/15/2021,109,9295
Siskiyou,2/16/2021,146,9441
Siskiyou,2/17/2021,287,9728
Siskiyou,2/18/2021,272,10000
Siskiyou,2/19/2021,102,10102
Siskiyou,2/20/2021,27,10129
Siskiyou,2/21/2021,2,10131
Siskiyou,2/22/2021,224,10355
Siskiyou,2/23/2021,275,10630
Siskiyou,2/24/2021,185,10815
Siskiyou,2/25/2021,317,11132
Siskiyou,2/26/2021,677,11809
Siskiyou,2/27/2021,36,11845
Siskiyou,2/28/2021,5,11850
Siskiyou,3/1/2021,303,12153
Siskiyou,3/2/2021,213,12366
Siskiyou,3/3/2021,360,12726
Siskiyou,3/4/2021,833,13559
Siskiyou,3/5/2021,371,13930
Siskiyou,3/6/2021,47,13977
Siskiyou,3/7/2021,14,13991
Siskiyou,3/8/2021,432,14423
Siskiyou,3/9/2021,245,14668
Siskiyou,3/10/2021,300,14968
Siskiyou,3/11/2021,521,15489
Siskiyou,3/12/2021,712,16201
Siskiyou,3/13/2021,428,16629
Siskiyou,3/14/2021,22,16651
Siskiyou,3/15/2021,523,17174
Siskiyou,3/16/2021,252,17426
Siskiyou,3/17/2021,203,17629
Siskiyou,3/18/2021,919,18548
Siskiyou,3/19/2021,65,18613
Siskiyou,3/20/2021,32,18645
Siskiyou,3/21/2021,7,18652
Siskiyou,3/22/2021,213,18865
Siskiyou,3/23/2021,167,19032
Siskiyou,3/24/2021,155,19187
Siskiyou,3/25/2021,563,19750
Siskiyou,3/26/2021,333,20083
Siskiyou,3/27/2021,38,20121
Siskiyou,3/28/2021,7,20128
Siskiyou,3/29/2021,97,20225
Siskiyou,3/30/2021,111,20336
Siskiyou,3/31/2021,176,20512
Siskiyou,4/1/2021,807,21319
Siskiyou,4/2/2021,366,21685
Siskiyou,4/3/2021,33,21718
Siskiyou,4/4/2021,4,21722
Siskiyou,4/5/2021,454,22176
Siskiyou,4/6/2021,226,22402
Siskiyou,4/7/2021,113,22515
Siskiyou,4/8/2021,344,22859
Siskiyou,4/9/2021,547,23406
Siskiyou,4/10/2021,45,23451
Siskiyou,4/11/2021,6,23457
Siskiyou,4/12/2021,138,23595
Siskiyou,4/13/2021,208,23803
Siskiyou,4/14/2021,162,23965
Siskiyou,4/15/2021,1099,25064
Siskiyou,4/16/2021,319,25383
Siskiyou,4/17/2021,9,25392
Siskiyou,4/18/2021,5,25397
Siskiyou,4/19/2021,131,25528
Siskiyou,4/20/2021,208,25736
Siskiyou,4/21/2021,91,25827
Siskiyou,4/22/2021,409,26236
Siskiyou,4/23/2021,185,26421
Siskiyou,4/24/2021,30,26451
Siskiyou,4/25/2021,4,26455
Siskiyou,4/26/2021,102,26557
Siskiyou,4/27/2021,117,26674
Siskiyou,4/28/2021,113,26787
Siskiyou,4/29/2021,162,26949
Siskiyou,4/30/2021,115,27064
Siskiyou,5/1/2021,11,27075
Siskiyou,5/2/2021,9,27084
Siskiyou,5/3/2021,104,27188
Siskiyou,5/4/2021,128,27316
Siskiyou,5/5/2021,117,27433
Siskiyou,5/6/2021,368,27801
Siskiyou,5/7/2021,307,28108
Siskiyou,5/8/2021,23,28131
Siskiyou,5/9/2021,1,28132
Siskiyou,5/10/2021,102,28234
Siskiyou,5/11/2021,93,28327
Siskiyou,5/12/2021,111,28438
Siskiyou,5/13/2021,134,28572
Siskiyou,5/14/2021,175,28747
Siskiyou,5/15/2021,43,28790
Siskiyou,5/16/2021,6,28796
Siskiyou,5/17/2021,63,28859
Siskiyou,5/18/2021,208,29067
Siskiyou,5/19/2021,201,29268
Siskiyou,5/20/2021,545,29813
Siskiyou,5/21/2021,239,30052
Siskiyou,5/22/2021,42,30094
Siskiyou,5/23/2021,4,30098
Siskiyou,5/24/2021,43,30141
Siskiyou,5/25/2021,154,30295
Siskiyou,5/26/2021,77,30372
Siskiyou,5/27/2021,130,30502
Siskiyou,5/28/2021,157,30659
Siskiyou,5/29/2021,17,30676
Siskiyou,5/30/2021,0,30676
Siskiyou,5/31/2021,2,30678
Siskiyou,6/1/2021,91,30769
Siskiyou,6/2/2021,122,30891
Siskiyou,6/3/2021,162,31053
Siskiyou,6/4/2021,103,31156
Siskiyou,6/5/2021,37,31193
